text,characters,words,page_number,font_size,is_bold,font_threshold_flag,y_position,x_position,relative_font_size,text_case,verbs,nouns,adjectives,adverbs,pronouns,cardinal_numbers,coordinating_conjunctions,starts_with_number,ends_with_colon,has_punctuation,relative_y_position,avg_word_length,word_density,verb_ratio,noun_ratio,adjective_ratio,is_short,is_very_short,is_heading
(2012).,7,1,11,9.479999542236328,0,0,155.97259521484375,313.91326904296875,1.0,3,0,0,0,0,0,0,0,0,0,1,0.84444974328953,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0
Mobile-assisted,15,1,11,9.479999542236328,0,0,155.97259521484375,371.6085205078125,1.0,3,0,0,0,0,0,0,0,0,0,0,0.84444974328953,15.0,0.06666666666666667,0.0,0.0,0.0,1,1,0
language,8,1,11,9.479999542236328,0,0,155.97259521484375,466.72674560546875,1.0,0,0,0,0,0,0,0,0,0,0,0,0.84444974328953,8.0,0.125,0.0,0.0,0.0,1,1,0
"learning. International Journal of Distributed and Parallel Systems, 3 (1), 309-319.",84,11,11,9.479999542236328,0,0,167.4925537109375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.829316792277491,7.636363636363637,0.13095238095238096,0.0,0.0,0.0,0,0,0
"Nah, K.C., White, P. & Sussex, R. (2008). The potential of using a mobile phone to",82,16,11,9.479999542236328,0,0,184.2926025390625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.8072477617334931,5.125,0.1951219512195122,0.0,0.0,0.0,0,0,0
access,6,1,11,9.479999542236328,0,0,195.81256103515625,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
the,3,1,11,9.479999542236328,0,0,195.81256103515625,130.33306884765625,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,3.0,0.3333333333333333,0.0,0.0,0.0,1,1,0
internet,8,1,11,9.479999542236328,0,0,195.81256103515625,159.86000061035156,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,8.0,0.125,0.0,0.0,0.0,1,1,0
for,3,1,11,9.479999542236328,0,0,195.81256103515625,211.61000061035156,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,3.0,0.3333333333333333,0.0,0.0,0.0,1,1,0
learning,8,1,11,9.479999542236328,0,0,195.81256103515625,238.94085693359375,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,8.0,0.125,0.0,0.0,0.0,1,1,0
EFL,3,1,11,9.479999542236328,0,0,195.81256103515625,291.3653259277344,1.0,1,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,3.0,0.3333333333333333,0.0,0.0,0.0,1,1,0
listening,9,1,11,9.479999542236328,0,0,195.81256103515625,322.3175354003906,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,9.0,0.1111111111111111,0.0,0.0,0.0,1,1,0
skills,6,1,11,9.479999542236328,0,0,195.81256103515625,376.41998291015625,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
within,6,1,11,9.479999542236328,0,0,195.81256103515625,413.8281555175781,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
a,1,1,11,9.479999542236328,0,0,195.81256103515625,456.6493835449219,1.0,0,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,1.0,1.0,0.0,0.0,0.0,1,1,0
Korean,6,1,11,9.479999542236328,0,0,195.81256103515625,476.4436340332031,1.0,2,0,0,0,0,0,0,0,0,0,0,0.7921148107214541,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
"context. ReCALL , 20 (3), 331-347.",34,6,11,9.479999542236328,0,0,207.45257568359375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7768241504717707,5.666666666666667,0.17647058823529413,0.0,0.0,0.0,1,0,0
"Oz, H. (2015). An investigation of preservice English teachers’ perceptions of mobile",85,12,11,9.479999542236328,0,0,224.2825927734375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.754715752751523,7.083333333333333,0.1411764705882353,0.0,0.0,0.0,0,0,0
"assisted language learning. English Language Teaching , 8 (2), 22-34.",69,10,11,9.479999542236328,0,0,235.80255126953125,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.739582801739484,6.9,0.14492753623188406,0.0,0.0,0.0,1,0,0
"Pettit, J. & Kukulska-Hulme, A. (2007). Going with the grain: Mobile devices in",79,13,11,9.479999542236328,0,0,252.60260009765625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7175137711954861,6.076923076923077,0.16455696202531644,0.0,0.0,0.0,0,0,0
"practice. Australasian Journal of Educational Technology,  23 (1), 17-33.",73,9,11,9.479999542236328,0,0,264.12255859375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.702380820183447,8.11111111111111,0.1232876712328767,0.0,0.0,0.0,1,0,0
"Reinders, H. (2011). Towards an operationalisation of autonomy. In A. Ahmed, G. Cane",84,13,11,9.479999542236328,0,0,280.922607421875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6803117896394492,6.461538461538462,0.15476190476190477,0.0,0.0,0.0,0,0,0
"& M. Hanzala. Teaching English in multilingual contexts: Current challenges, future",83,11,11,9.479999542236328,0,0,292.44256591796875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6651788386274101,7.545454545454546,0.13253012048192772,0.0,0.0,0.0,0,0,0
directions (pp. 37-52). Cambridge: Cambridge Scholars Publishing.,65,7,11,9.479999542236328,0,0,303.96258544921875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6500458074378226,9.285714285714286,0.1076923076923077,0.0,0.0,0.0,1,0,0
"Reinders, H. & White, C. (2016). 20 years of autonomy and technology: How far have",82,15,11,9.479999542236328,0,0,320.7625732421875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6279768570713732,5.466666666666667,0.18292682926829268,0.0,0.0,0.0,0,0,0
"we come and where to next? Language Learning & Technology , 20 (2), 143-154.",76,14,11,9.479999542236328,0,0,332.2825927734375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6128438258817857,5.428571428571429,0.18421052631578946,0.0,0.0,0.0,0,0,0
Retrieved from http://llt.msu.edu/issues/june2016/reinderswhite.pdf .,69,4,11,9.479999542236328,0,0,343.9225769042969,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5975532057208766,17.25,0.057971014492753624,0.0,0.0,0.0,1,1,0
"Reinders, H. & Cho, M. (2011). Encouraging informal language learning with mobile",81,12,11,9.479999542236328,0,0,360.7225646972656,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.575484255354427,6.75,0.14814814814814814,0.0,0.0,0.0,0,0,0
"technology: Does it work? Journal of Second Language Teaching and Research , 1 , 3-29.",86,15,11,9.479999542236328,0,0,372.2625732421875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5603249660177484,5.733333333333333,0.1744186046511628,0.0,0.0,0.0,0,0,0
"Stockwell, G. (2007). Vocabulary on the move: Investigating an intelligent mobile",81,11,11,9.479999542236328,0,0,389.0625915527344,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5382559755625247,7.363636363636363,0.13580246913580246,0.0,0.0,0.0,0,0,0
"phone-based vocabulary tutor. Computer Assisted Language Learning , 20 (4), 365-383.",84,11,11,9.479999542236328,0,0,400.58258056640625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5231229844617113,7.636363636363637,0.13095238095238096,0.0,0.0,0.0,0,0,0
"Trifanova, A., Knapp, J., Ronchetti, M. & Gamper, J. (2004). Mobile ELDIT: Challenges",85,13,11,9.479999542236328,0,0,417.382568359375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.501054034095262,6.538461538461538,0.15294117647058825,0.0,0.0,0.0,0,0,0
"in the transitions from an e-learning to an m-learning system. Trento, Italy: University",88,13,11,9.479999542236328,0,0,428.902587890625,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4859210029056744,6.769230769230769,0.14772727272727273,0.0,0.0,0.0,0,0,0
of,2,1,11,9.479999542236328,0,0,440.4225769042969,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.4707880118048612,2.0,0.5,0.0,0.0,0.0,1,1,0
Trento.,7,1,11,9.479999542236328,0,0,440.4225769042969,154.46914672851562,1.0,2,0,0,0,0,0,0,0,0,0,1,0.4707880118048612,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0
Retrieved,9,1,11,9.479999542236328,0,0,440.4225769042969,249.25967407226562,1.0,2,0,0,0,0,0,0,0,0,0,0,0.4707880118048612,9.0,0.1111111111111111,0.0,0.0,0.0,1,1,0
"December 12 ,",13,3,11,9.479999542236328,0,0,440.4225769042969,355.09442138671875,1.0,2,0,0,0,0,0,0,0,0,0,1,0.4707880118048612,4.333333333333333,0.23076923076923078,0.0,0.0,0.0,1,1,0
"2016,",5,1,11,9.479999542236328,0,0,440.4225769042969,482.71453857421875,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4707880118048612,5.0,0.2,0.0,0.0,0.0,1,1,0
from http://eprints.biblio.unitn.it/archive/00000532/01/paper4911.pdf .,71,3,11,9.479999542236328,0,0,452.0625915527344,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.45549735155517784,23.666666666666668,0.04225352112676056,0.0,0.0,0.0,1,1,0
"Zhang, H., Song, W. & Burston, J. (2011). Reexamining the effectiveness of vocabulary",85,13,11,9.479999542236328,0,0,468.8625793457031,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4334284011887284,6.538461538461538,0.15294117647058825,0.0,0.0,0.0,0,0,0
learning,8,1,11,9.479999542236328,0,0,480.382568359375,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,0,0.4182954100879151,8.0,0.125,0.0,0.0,0.0,1,1,0
via,3,1,11,9.479999542236328,0,0,480.382568359375,138.35313415527344,1.0,0,0,0,0,0,0,0,0,0,0,0,0.4182954100879151,3.0,0.3333333333333333,0.0,0.0,0.0,1,1,0
mobile,6,1,11,9.479999542236328,0,0,480.382568359375,167.0111846923828,1.0,0,0,0,0,0,0,0,0,0,0,0,0.4182954100879151,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
phones. The,11,2,11,9.479999542236328,0,0,480.382568359375,213.65280151367188,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4182954100879151,5.5,0.18181818181818182,0.0,0.0,0.0,1,1,0
Turkish,7,1,11,9.479999542236328,0,0,480.382568359375,287.07049560546875,1.0,2,0,0,0,0,0,0,0,0,0,0,0.4182954100879151,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0
Online,6,1,11,9.479999542236328,0,0,480.382568359375,336.93536376953125,1.0,2,0,0,0,0,0,0,0,0,0,0,0.4182954100879151,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0
Journal,7,1,11,9.479999542236328,0,0,480.382568359375,382.0412902832031,1.0,2,0,0,0,0,0,0,0,0,0,0,0.4182954100879151,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0
of,2,1,11,9.479999542236328,0,0,480.382568359375,431.214111328125,1.0,0,0,0,0,0,0,0,0,0,0,0,0.4182954100879151,2.0,0.5,0.0,0.0,0.0,1,1,0
Educational,11,1,11,9.479999542236328,0,0,480.382568359375,455.1890869140625,1.0,2,0,0,0,0,0,0,0,0,0,0,0.4182954100879151,11.0,0.09090909090909091,0.0,0.0,0.0,1,1,0
"Technology , 10 (3), 203-214.",29,5,11,9.479999542236328,0,0,491.902587890625,85.10399627685547,1.0,2,0,0,0,0,0,0,0,0,0,1,0.4031623788983276,5.8,0.1724137931034483,0.0,0.0,0.0,1,1,0
[ 1 ] It should be noted that the reason for choosing this sample was for convenience,85,17,11,9.479999542236328,0,0,525.5325927734375,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,0,0.3589850308116305,5.0,0.2,0.0,0.0,0.0,0,0,0
"since they were accessible to the researcher (Dörnyei, 2007, p. 98-99).",71,11,11,9.479999542236328,0,0,537.0525512695312,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3438520797995914,6.454545454545454,0.15492957746478872,0.0,0.0,0.0,0,0,0
[ 2 ] It should be noted that in order to ward off potential misunderstandings and to allow,91,18,11,9.479999542236328,0,0,553.8526000976562,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,0,0.32178304925559353,5.055555555555555,0.1978021978021978,0.0,0.0,0.0,0,0,0
"the participants to freely elaborate upon their answers, the interviews were conducted",86,12,11,9.479999542236328,0,0,565.3726196289062,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.3066500180660061,7.166666666666667,0.13953488372093023,0.0,0.0,0.0,0,0,0
in Polish.,10,2,11,9.479999542236328,0,0,577.0125732421875,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.29135943799387115,5.0,0.2,0.0,0.0,0.0,1,1,0
"[ 3 ] Both here and throughout the remainder of the paper, the excerpts are translations",88,16,11,9.479999542236328,0,0,593.8125610351562,85.10399627685547,1.0,3,0,0,0,0,0,0,0,0,0,1,0.2692904876274217,5.5,0.18181818181818182,0.0,0.0,0.0,0,0,0
of the students’ responses by the present author.,49,8,11,9.479999542236328,0,0,605.3325805664062,85.10399627685547,1.0,0,0,0,0,0,0,0,0,0,0,1,0.2541574564378342,6.125,0.16326530612244897,0.0,0.0,0.0,1,0,0
